V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116
-0.48848075,-0.77812597,-1.0434819,-0.84938392,-0.67110828,-0.64519495,-0.9275161,-0.42640798,-0.70611641,-0.37187497,-0.36183879,0.14411892,-0.81416941,0.010186553,-0.65209967,-0.49847625,-0.32144685,-0.040263392,-0.76163161,-0.8054992,-0.98308724,-1.1543549,-1.0944559,-1.0692441,-1.9462914,-1.4157785,-1.1116365,-1.2037466000000001,-0.4446291,-0.30977827,-1.077342,-0.67441362,-1.164855,-0.79302561,-1.1004152,-1.0943726,-0.6638363,-0.68061194,-1.0870992,-1.0521164,-0.53553078,-0.73435754,-2.1577588,-1.8464668,-1.7664455,-1.5884961,-1.3302008,-1.5566961,-1.194997,-1.3263206,-0.9824149,-1.094606,-1.0170631,-0.75194612,-1.0426258,-0.96185309,-0.79381067,-1.5536544,-1.1146199,-0.88149494,-0.6267634,0.086411335,-0.17326781,0.36346181,-0.55694807,-0.49420321,-1.773159,-1.5305973,-1.6343621,-2.3475133,-0.92455018,-0.52331126,-0.15844542,-0.054837294,0.0082786269,0.090402022,-0.68491977,-0.69611716,0.99860945,1.0162359,0.98765385000000006,1.1019276,-0.98499405,-0.79487377,-0.61538994,-0.53639615,-1.1260889,-1.1579107,-0.65400505,-0.54062176,-0.52582341,-0.82293567,-0.63975269,-0.71975261,-1.0498594,-0.82526362,-1.1886172,-0.76289055,-0.72629035,-0.60546559,-0.32921743,-0.60477519,-0.53699407,-0.34811914,-0.8084662,-0.62946269,-0.76117924,-0.31126618,-0.64779931,-1.0031911,-1.6412896,-0.86871198,-0.81227005,-0.69640458,-0.38631839,-0.14939291
-0.089786958,-0.22810198,-0.22382483,-0.19061366,0.052858971,0.16726075,-0.2933864,-0.14301709,0.19719557,0.34281105,-0.11608054,0.04553622,-0.14069267,0.025175948,0.021971032,0.019241659,0.024845049,0.21721621,-0.24686725,-0.3460933,-0.24427783,-0.29005231,-0.28640686,-0.21794838,-0.047342926,-0.13512684,0.14197598,-0.057691513,-0.039130889,-0.11366303,-0.388179,-0.26178163,-0.29786557,-0.44729328,-0.72405326,-0.74777782,-0.16812553,-0.18659811,-0.22298147,-0.23516259,-0.13187568,-0.38697964,-0.48210704,-0.49497133,-0.72626889,-0.87685347,-0.62478629,-0.62678498,-0.54834998,-0.47654246,-0.39206976,-0.50843406,-0.27990443,-0.38374257,-0.39445087,-0.39952153,0.271043,-0.56147337,-0.62531972,-0.67144567,0.029026233,-0.1199941,0.15154445,0.23529695,0.0043769814,-0.40637699,-0.92150462,-0.95283142,-0.12186187,-0.47906056,-0.056902483,-0.050392091,0.052380834,0.045356683,0.064662978,0.086702302,-0.16085188,-0.31295043,0.92180151,0.56527716,0.91120595,1.3756351,-0.11233576,0.2749849,0.06832245,-0.12003029,-0.13805025,-0.34078658,-0.16537428,-0.1552638,-0.16090293,-0.34203357,-0.12555438,-0.27945745,-0.23353077,-0.34110212,-0.38673517,-0.22764119,-0.45841879,-0.14040608,-0.18657666,-0.21911727,-0.1736751,-0.10192692,-0.049374335,-0.13819326,-0.17224289,-0.070716873,-0.19551209,-0.51265705,-0.61246502,-0.25166319,-0.38002482,0.0090683382,0.088771701,-0.11413666
0.54657692,0.1813207,0.19175303,0.18502162,-0.062749885,-0.10305011,0.14196494,0.2892229,0.069217347,0.42252001,0.63170731,0.46119532,0.35217261,0.43437317,0.56371981,0.61857736,1.3357497,0.91533452,0.44256872,0.17682363,0.046455562,-0.056125678,0.28669925,0.24216634,0.22341044,0.067458548,0.025885634,0.078828312,0.50691211,0.50228834,0.39193919,0.28941938,0.285083,0.20985749,0.35576957,0.34220934,0.026680231,0.21453834,-0.11579214,-0.036445566,-0.15946355,0.26418364,0.53569594,0.51372862,0.3606105,0.51842546,0.52167678,0.51242459,0.26191573,0.41301797,0.21097532,0.21140231,0.40049577,0.60662431000000006,0.089239798,0.17286932,0.97535935,0.071365871,0.18372256,0.57058191,0.29112753,0.58689961,0.67035139,0.49729267,0.059230857,0.17180171,0.13090743,0.23302759,0.28499289,0.38593461,0.53177977,0.63497168,0.81418979,0.70238614,0.7078352,0.64279962,0.51408684,0.40073633,2.4148481,2.1933091,1.9444268,1.6144758,0.27007061,0.59584677,0.29335254,0.36942363,-0.65895355,-0.44561198,-0.022643901,0.28343385,0.47933125,0.65784651,0.27508004,0.24096502,0.01711644,-0.023063432,0.010169047,0.65434355,0.42756893,0.53568524,0.26952362,0.088795952,0.32921694,0.30467381,-0.12946187,0.15793232,-0.10794714,0.33865586,0.18348953,0.32905301,0.6672104,0.62435672,0.38198188,0.33968928,0.22409868,-0.084052544
-0.0039027631,-0.039415341,-0.34060413,0.02527808,-0.18774254,-0.14787273,-0.28056994,0.12073203,-0.21024311,0.03197208,0.093628708,0.31717648,-0.27528891,0.28884357,-0.29634815,-0.09678828,0.9559693,0.21778275,0.16253129,0.42852545,-0.11420955,-0.11824396,-0.48481745,-0.31771894,-0.65227979,-0.57578713,-0.66632098,-0.52214536,0.28994811,0.13752633,-0.20309059,-0.21077105,-0.062617123,-0.010252461,0.036995225,0.19641531,-0.084965259,-0.048814606,-0.26059115,-0.16785982,0.31964371,0.070028227,0.036315847,0.16641892,-0.092233524,0.052105237,-0.020524681,0.051046951,-0.20814595,-0.017381832,-0.2254865,-0.093703266,-0.30122179,-0.24389924,-0.27742898,-0.16473907,0.23397246,-0.64983451,-0.45003341,0.093467891,-0.27562594,0.10799122,0.031107327,0.084814075,-0.32488519,0.16461214,-0.23663016,0.06519603,-0.044442266,-0.31185548,0.31320515,0.26566461,0.53644806,0.2428591,0.48938087,0.41788948,0.49398321,0.17508873,2.5632101,1.9352489,1.6035435,0.81733954,0.083097875,0.14399769,-0.17007686,-0.047299333,-0.19640196,-0.24474515,-0.15857137,-0.049625384,0.18306832,-0.011880308,-0.032415539,-0.13369405,-0.043477237,0.14374715,-0.16798217,0.33828454,0.49402863,0.44027078,0.042790305,-0.059102811,-0.073544547,0.087851141,-0.059779361,-0.019431346,-0.0070615131,0.085181151,-0.074426737,-0.23791931,0.18763489,0.47623363,0.034107424,0.0097454935,0.014557429,0.14782144
0.22870864,0.21340613,0.047563262,0.2880512,-0.77699578,-0.45632961,-0.042030435,0.23501761,-0.64271766,-0.25988661,0.03516341,0.44977182,0.024591561,0.322184,0.33770908,0.31734261,0.55102876,0.76055679,0.87811023,0.65801543,-0.5477879,-0.21778336,0.2844857,0.45702714,-0.33537017,-0.0042373464,-0.33715978,-0.18597126,0.47110075,0.65265614,0.47983283,0.61632723,-0.10417292,0.21938065,-0.68181533,-0.50794148,-0.26910245,-0.14484036,-0.83857667,-0.91451669,-0.92784983,-0.27923369,0.4012159,0.48289858,0.65616679,0.86208314,0.15127888,0.20953391,0.15381092,0.39105386,-0.25570977,0.35889107,-0.19047153,0.076820228,-0.4637531,-0.23753162,0.39025502,-0.17475241,-0.38581051,-0.40469635,-0.20347182,0.31967396,0.34037626,0.45744473,-0.41966656,0.09827558,-0.48962632,-0.40727943,0.031389918,-0.13483876,0.37746868,0.36945382,0.58670324,0.58861089,0.47968332,0.59960753,0.22581682,0.32690296,2.1911846,2.801815,1.842787,1.8559996,0.052944034,0.51318824,-0.017369151,0.13615039,-0.40509781,-0.73796272,-0.46680391,-0.42644051,-0.96594951,-1.0569493,-1.0158909,-1.1005331,-0.42356589,-0.19087756,-0.48215763,0.5554454,-0.38133103,-0.25485323,-1.0029051,-1.0815848,-0.94038087,-0.89067173,-1.1152189,-0.673747,-0.82764131,-0.47883992,-0.69375879,-0.33094077,0.11322007,-0.24119671,-0.90138304,-0.6257543,-0.74750984,-0.78612533
-0.12038299,-0.69081652,-0.28667605,-0.2866293,0.084863354,-0.031135693,-0.22652462,0.080327049,-0.053486496,0.039785326,-0.32013947,0.0093483478,-0.35254377,-0.023593605,-0.42158034,-0.052029207,0.17100634,0.26758972,-0.38175195,-0.71423352,-0.12460978,0.021452278,-0.86067641,-0.64426959,-0.94057032,-0.75720835,-0.3678631,-0.20184709,-0.13318765,-0.21338049,-0.78867859,-0.59584141,-0.80934763,-0.85288435,-0.7398814,-0.94690758,-0.20632359,-0.32891618,-0.53396907,-0.39447005,-0.050504312,-0.25035387,-0.87467861,-0.78440881,-1.3299893,-1.4254295,-0.68087408,-0.53736269,-0.91576588,-0.82761773,-0.68644798,-0.68885112,-0.57492062,-0.61917764,-0.49004526,-0.35303009,0.12305061,-1.0810795,-0.47189261,-0.44759616,-0.60659289,-0.35393766,0.010936141,-0.15310991,-0.43544841,-0.2675883,-0.66894215,-0.95664942,-0.85694566,-0.95200831,-0.03465309,0.16906977,-0.024257153,-0.1986158,-0.34412174,-0.052792802,-0.096525602,-0.26157862,0.88837957,1.5060558,0.72074705,0.69272447,-0.45554215,0.23945574,-0.30929397,-0.34798935,-0.23963568,-0.3032428,-0.49786079,-0.28906417,0.57691061,0.36269672,-0.38728496,-0.0048701167,-0.32841799,-0.14192992,-0.38316405,0.65013877,0.11597031,0.62133774,0.42999214,0.49748722,0.50824904,0.86776799,-0.25551203,0.20593683,0.51898681,1.3616881,-0.52077772,-0.508986,-0.40181875,0.071682006,0.090204954,0.36556923,0.047765136,-0.25956862000000003
0.34050262,0.036207709,-0.017886579,0.030422864,-0.97129232,-0.57616258,-0.13074789,0.094534583,-0.7254411,-0.73603618,-0.10565893,0.30942729,-0.29863374,-0.035119738,-0.87097916,-0.60961616,1.6517164,0.81673229,0.42939085,0.35512301,-1.4246945,-1.3064178,-0.23015484,-0.0013231188,-0.95003188,-0.65225005,-1.0916138,-0.93187064,0.7462678,0.40223649,-0.22623158,-0.038611781,0.056856439,0.13129619,-0.21025982,-0.30576229,-0.078120284,-0.11891355,-0.5336147,-0.32894945,0.40076271,0.12345494,-0.44823608,-0.34953241,-0.13140738,-0.27771528,-0.27487773,0.055776536,-0.19956446,-0.11645145,-0.25051241,-0.23447149,-0.15131248,-0.15908266,-0.32941233,-0.18079248,1.1728811,0.24654908,0.36155261,0.35583887,0.14671487,0.39918159,0.5453952,0.1906395,0.061904088,-0.037029356,-0.10770832,-0.077908248,0.16769819,0.053705059,-0.55569172,-0.23427984,0.21634868,-0.0097104684,-0.12333051,-0.20081643,-0.019887142,-0.14538103,2.0438836,1.2709018,1.5493517,1.2227954,0.10474893,-0.078827649,-0.053624872,-0.061548,-0.4096925,-0.2591631,-0.55523241,-0.28538477,-0.050415315,-0.16396861,-0.29134148,-0.39780641,-0.32747419,-0.33051202,-0.16915922,0.44665489,0.14313766,0.43826638,0.099796556,-0.072905794,0.2178933,0.23161798,-0.035521194,-0.26357695,-0.76757467,-0.25441211,-0.66162768,-0.2448346,0.12248313,0.098687813,-0.025416464,-0.042902634,-0.14422221,-0.20752118
-0.25825249,-1.2163434,-0.89234442,-0.7940985,1.2281182,0.98294199,-0.91132045,-0.85684204,0.16235369,0.39211741,-0.58422846,-0.65376008,-0.77525771,-0.99353963,0.12118093,-0.2184114,-0.56336391,-0.28146613,-1.0372667,-1.3194785,2.8000137,2.3739864,-1.5005445,-1.1420143,0.38192613,0.60142273,1.9977027,1.9384434,-1.0087535,-0.76278031,-0.78007215,-0.74305528,-1.247295,-1.0827024,-0.96124005,-0.53861344,-0.52289754,-0.0088815074,-0.8027662,-0.066734035,-0.85464725,-0.095917121,-2.4266384,-2.2564557,-2.3147202,-1.9712002,-2.1981044,-2.5829065,-1.5810243,-1.2268487,-1.5728089,-1.7896012,-2.1084642,-2.2002347,-1.0258137,-1.6686938,-0.26184058,-1.1524833,-0.78114071,-0.93923736,-0.68621591,-0.71634448,-0.082529373,-0.54347658,-0.53592104,-0.20925617,-1.0169809,-0.92824954,-1.3972985,-1.5950092,-0.38787365,-0.78307945,-0.69341087,-0.72245696,-0.62323257,-0.41325076,-0.61655182,-1.0373764,0.08295767,0.33963537,0.25875457,0.30177034,-0.59054038,-0.45410702,-0.37223405,-0.7800132,-0.58974716,-0.0076137632,-0.352798,-0.86820531,-0.84756315,-0.97409493,-2.3319062,-2.1848927,-0.38049157,-0.1371661,-1.1444032,-1.1908906,-1.1874579,-1.0081402,-1.1433581,-1.326651,-0.80878362,0.28611666,-0.66295648,-0.5360809,1.5078908,1.7039976,-0.37931754,-1.6704593,-1.4772058,-1.708456,-3.5115006,-3.2330313,-1.7726614,-0.90393811
-0.28157392,-0.80513197,-0.58316949,-0.3708607,-0.070024453,-0.044921696,-0.5758397,-0.35994151,0.018009394,-0.057389781,-0.4286398,-0.20060923,-0.52556264,-0.58643922,-0.3744747,-0.23638636,-0.042186126,-0.29890132,-0.39980936,-0.39608626,-0.14740176,-0.16985035,-0.77166593000000006,-0.73874819,-0.96695888,-0.75687888,-0.84845442,-0.58932769,-0.13101237,-0.33332872,-0.65782851,-0.59372717,-1.0124896,-0.89281279,-1.6469036,-2.2081902,-0.33115429,-0.37612653,-0.78778586,-0.60724109,-0.28973605,-0.67771947,-1.2373674,-1.166612,-0.95481157,-0.9699243,-0.8104257,-0.59422076,-0.65910029,-0.55145079,-0.60835737,-0.58588868,-0.70130199,-0.57277179,-0.5401724,-0.43236385,-0.49273688,-0.92241693,-0.65306461,-0.73483747,-0.30695042,-0.10361583,0.039985079,-0.43232788,-0.90971458,-0.6156342,-1.064276,-1.3143226,-0.65974015,-1.052668,-0.074420594,0.08066947,0.14420356,-0.15210001,0.062394731,0.03322449,-0.16864486,-0.17841202,0.56060088,0.40340108,0.62166205,0.4076519,-0.29096484,-0.067129433,-0.70272171,-0.57584614,-0.77896172,-0.51450419,-0.65718949,-0.35810328,-0.028888311,0.063364197,-0.29747063,-0.27336183,-0.35099424,0.20405529,-0.39404249,0.16928439,-0.28688601,0.029606201,0.069102496,-0.18322776,0.072743427,-0.028380349,-0.29075706,-0.12978003,-0.15476071,0.17854844,0.049974915,0.11747524,-0.087923214,-0.31479757,-0.38459006,-0.32679436,-0.27385503,-0.75600159
0.15917626000000001,0.089471877,-0.087880917,0.12977602,-0.34203458,-0.36388758,-0.034987949,0.23367747,-0.24586599,0.20445877,0.24710368,0.51519164,0.13215646,0.38057435,0.14228469,0.35920034,1.0401629,0.57107973,0.47336499,0.36892706,-0.37983128,-0.24010494,-0.11661791,0.017722152,-0.67558104,-0.47060025,-0.30878443,-0.26602682,0.27605519,0.23984435,-0.10382079,0.045158885,0.14833461,0.18846151,-0.041014016,0.033697315,0.042243272,0.082401779,-0.29044223,-0.19635235,0.12633738,0.0084467381,0.7957052,0.95252079,0.43933427,0.45321597,0.5792914,0.64153415,0.1737654,0.25843292,0.043086205,-0.050360292,0.21611792,0.3292405,-0.079458736,-0.1068435,0.40401816,-0.22993757,-0.32491255,-0.65627921,0.035308141,0.96682671,0.15412724,0.29223888,0.1950959,0.2988598,-0.2977915,-0.21107295,0.38902745,0.19929685,0.4645828,0.47229305,0.59256005,0.46117833,0.30320299,0.19845404,0.62648875,0.3471787,1.9446452,2.1250906,1.3889908,1.4232647,0.21996483,0.30611359,0.15056575,0.16700347,-0.035168964,-0.055609096,-0.033666614,-0.042114934,0.58912352,0.44039965,0.45980439,0.37962279,-0.1141859,0.10080521,-0.15492062,0.729056,0.62154526,0.74355489,0.38541612,0.23221864,0.22381625,0.62593049,0.2241827,0.31701036,0.16348195,0.26405981,0.18882817,0.19693372,0.6022377,1.0036024,0.75247574,1.0339203,0.85185397,0.20888186
0.50989842,0.10760133,0.17281306,0.17182302,-0.38269895,-0.34759197,0.092885062,0.3162144,-0.41495857,-0.25713876,0.30743581,0.47033629,-0.099837985,0.33356513,-0.19396296,-0.11027674,0.86085999,0.37269825,0.91161406,0.60019112,-0.8080622,-0.84695482,0.31229943,0.24033187,-0.77135468,-0.45896453,-0.66043854,-0.45496558,0.29814664,0.39104241,6.0498714e-4,0.15540311,0.16499594,0.10633806,-0.22487056,-0.18138684,0.10697503,0.13383259,-0.12310857,-0.19050537,0.12612233,-0.094868243,-0.10616373,0.086519606,-0.28296821,-0.12145471,0.026976436,0.30296463,-0.10224181,0.099031821,-0.061141744,-0.046382457,-0.031678483,0.086811338,-0.072185107,-0.024504999,0.61873537,0.014563158,-0.011604202,-0.051080108,0.18322833,0.16841721,0.13868667,0.23344681,-0.052472234,-0.068825953,-0.11081906,-0.11139822,0.24487539,-0.027410753,-0.078824118,0.25424597,0.55990958,0.35486785,0.45628871,0.42793955,0.38656273,0.27575243,1.0648574,1.2171258,1.3196367,1.1543093,0.045421392,0.70027512,0.052423313,0.069132179,-0.23671708,0.024562597,-0.084786374,-0.017905688,0.44134779,0.55786896,-0.0076084174,0.034653034,0.084623881,0.41304889,0.078070968,0.68223894,0.70710754,0.96167207,0.2355336,0.29130742,0.38997251,0.56497484,0.061931595,-0.055200621,0.15839206,0.3208553,0.11624314,0.30147567,0.45219815,1.0064998,0.53327262,0.34215012,0.28439119,0.24330204
0.4918721,0.85469568,0.13936715,0.2711485,-0.0095219463,0.015852135,-0.12464035,0.26025026,-0.017922683,0.45494422,-0.12051696,0.4360691,-0.15021706,0.19508098,-0.060265929,0.014480978,0.49077311,0.66213298,0.54865834,0.41454619,0.78969318,0.66727188,-0.039667234,0.16379988,0.32790223,0.274119,0.19716579,0.18958631,0.17070284,0.39804381,0.16577965,0.14105979,0.1721853,0.16059062,0.22499949,0.0072367415,0.49267808,0.49098693,0.32591352,0.23153968,0.56096965,0.88402158,0.63653496,0.48435733,0.68978065,0.76169592,0.81432328,0.91257387,0.72617412,0.71879542,0.60745025,0.65984112,0.66953659,0.16376638,0.28632538,0.09196011,0.69499677,0.54866391,0.4146668,0.38342661,0.45420104,0.6278387,0.75238872,0.42167965,0.62978703,0.57436967,0.1833995,0.030188695,0.23200026,-0.20523906,0.64403582,0.60525092,0.43870935,0.27568011,0.14282712,0.044955879,0.38472879,0.23007965,0.96946499,2.1383374,0.93562725,1.3735042,0.35190549,0.62122411,0.38739383,0.56400758,0.33311148,0.17706093,0.035407968,0.0076580346,0.62957686,0.59987414,0.29619077,0.30229047,0.45689543,0.91705471,1.0602137,0.96117517,1.121038,1.0151675,0.19289845,0.16991511,0.52898982,0.50913197,-0.063732743,0.40440907,0.38846582,0.29201326,-0.022208422,0.26199809,1.9878279,1.6172649,0.5222472,0.58636212,0.43375534,0.61033294
0.30425316,-0.39934331,-0.14187896,-0.0034688412,-0.1988616,0.052394278,-0.1057969,0.061485637,-0.25601721,0.029923141,0.35013852,0.14070204,0.018964224,0.16765488,-0.15178484,0.37235633,1.0704072,0.45796779,0.31940299,0.026869119,-0.22811489,-0.26622874,-0.020062687,0.11447009,-0.16825584,-0.15087815,-0.19205974,-0.065444112,0.60667562,0.52977407,0.021934681,0.039393235,0.18489665,0.2095039,0.032808885,0.16854618,-0.020182393,0.057687286,-0.18866845,-0.010220535,0.070075497,0.07268808,-0.31185389,-0.1688216,-0.050761178,-0.25085622,-0.095086701,-0.066242471,-0.0018710345,-0.030304432,0.10350233,0.14355154,0.15541767,0.087877035,-0.14499511,-0.07789452,0.63300204,-0.67390752,-0.55925971,-0.34264782,-0.14242515,0.025389627,0.37371171,0.49450555,-0.052826166,0.058667459,-0.13541991,0.02663254,0.0099261906,-0.022548236,-0.073187053,-0.013080183,0.5085597,0.15726162,0.31705642,0.074295208,0.32777041,-0.0036132336,3.1917278,1.5756409,2.0174413,1.4072053,0.36841071,0.51374906,0.50290924,0.40478978,0.048180416,0.025202628,-0.11746527,-0.10726767,0.063648075,-0.18724591,0.0071375296,-0.18650584,0.12767356,0.20987703,-0.31266512,0.1901631,-0.31341402,0.23167297,-0.0043023378,-0.13501655,-0.010609229,0.02029149,0.035747115,-0.015385396,-0.20604633,-0.26371941,0.22328255,0.28087918,-0.04395486,-0.067610584,-0.10125535,0.015129901,0.033000562,0.03026128
0.97796419,0.2389835,-0.077509306,0.015300035,-0.68587074,-0.71255657,-0.10271712,0.19522618,-0.75747502,-0.50671521,0.67054439,0.54422614,-0.066900373,0.20231458,-0.53682512,-0.2476234,1.1389958,0.40458503,0.82180613,0.56780496,-1.3497974,-1.6517428,0.080855519,0.03792233,-1.2934525,-1.1364133,-1.5583786,-1.5146354,0.84133446,0.31853312,-0.23138168,-0.11882146,-0.34604117,-0.29946265,-1.6278467,-1.4060409,-0.30572402,-0.062023718,-0.85914168,-0.71456417,0.38127623,0.21650988,-0.12746082,-0.43596527,-0.86627918,-0.90223682,-0.54444507,-0.32856235,-0.77646804,-0.79383057,-0.59502521,-0.59144735,-0.40354434,-0.068302557,-0.69512832,-0.53466409,0.6758517,-0.58898592,-1.1343534,-1.4115822,-0.094189912,-0.23576823,0.39731112,-0.12398099,-0.70934975,-0.39329696,-1.5792053,-1.3590658,-0.38966918,-1.0915461,0.3209433,0.49075776,1.1106603,0.71773201,0.58152017,0.6310783,0.41512424,0.2040354,2.7306768,1.5147719,1.7838771,1.6727668,-0.085945338,0.69276774,0.18321698,0.35970853,-0.72547019,-0.44477385,-0.44967455,-0.10163233,0.020435587,-0.06588614,0.45809299,0.14160788,-0.67911202,-0.58615252,-0.70793954,0.089404956,-0.18476173,0.53029585,0.044672385,0.12729207,-0.58815008,-0.22236302,-0.35218227,-0.43473536,-1.3030243,-1.4597846,-0.46478,-0.14029725,-0.030232623,0.2323831,0.13425863,0.24070179,-0.064143553,-0.19113975
0.71835279,0.030902915,0.10090569,0.053349607,-0.23330043,-0.20356011,0.21063061,0.13441215,-0.0067121461,0.022202596,0.46279606,0.51168647,0.1702197,0.24939239,-0.12374912,0.08234667,0.69871819,0.51869407,0.41987953,0.24327035,0.015592497,-0.13430063,-0.072849367,0.086967543,-0.45391396,-0.30346784,-0.19750654,-0.30201215,0.38813519,0.23507056,-0.065898873,0.020489745,0.050692067,-0.01961343,-0.58798206,-0.5298636,0.083027422,0.085857958,-0.11268763,-0.13864389,0.34491166,0.20992778,-0.88136178,-0.87211826,-1.1182085,-1.228611,-0.66401809,-0.56799042,-0.65075877,-0.64082295,-0.30219609,-0.42061606,-0.33014508,-0.25396204,-0.12073992,-0.23819757,0.84576729,0.063986123,0.16927189,-0.039467581,0.61801469,0.51696262,1.112689,0.60134739,0.24278136,0.15814641,-0.50012743,-0.70988685,0.2104498,0.05636692,0.29692307,0.34062034,0.60658485,0.2813324,0.53790382,0.21070205,0.37289661,0.23276195,1.4946226,1.6200359,1.8805912,1.7084796,-0.037783675,0.44776255,0.27501497,0.011694666,0.024199,-0.12193319,-0.021947939,-0.11565035,0.33346507,0.29283783,0.089895643,0.11763288,0.51966311,0.10362792,-0.1745965,0.26535024,0.071581781,0.37622194,0.18091275,0.22021385,0.11593987,0.42456163,0.097448125,0.30240378,0.2142183,0.13029379,0.39045879,0.081073608,0.31862226,0.26550753,0.023007877,0.066181004,0.19925815,0.29772949
0.6678828,0.32991973,-0.0066466071,-0.013658006,0.6022315,0.21890428,0.066100728,0.1011905,0.17681001,0.18524987,0.35747105,0.39686297,0.022496522,0.21928883,0.46590272,0.22027402,0.57278121,0.61404681,0.60603967,0.58705473,0.3256188,0.17799833,0.042393805,-0.022108159,0.28757493,0.14496677,0.52224189,0.30507512,0.48788154,0.2720899,-0.009263292,-0.067267947,0.17120111,0.16103883,0.053734049,0.0048888773,0.15365431,0.12097128,0.056683,-0.089689478,0.41335507,0.15653501,0.91463831,0.45152809,0.090427816,0.068074636,0.61880624,0.72885746,0.018772049,0.012253991,-0.067093059,-0.0022262186,0.26157787,0.25069603,0.21548808,0.09044921,0.52799711,0.076234295999999993,0.036109578,-0.001538679,0.11907712,0.16961452,0.5650785,0.28456698,-0.10439739,-0.045568369,0.093461394,0.062014077,0.059655923,0.03733978,0.32763967,0.23909022,0.65365624,0.39766386,0.55081955,0.34464341,0.66128969,0.36507624,1.0151533,1.1641443,1.737312,1.6082306,0.65083814,0.68257666,0.59238172,0.34969854,-0.030680602,-0.15986408,0.21744323,0.089792341,0.46956044,0.84224075,0.12729867,0.26706114,0.27515821,0.3609543,0.28069621,0.73460582,0.7501359,1.1059349,0.26041359,0.23616827,0.27514283,0.41064852,0.2584163,0.39068002,0.21879813,0.23827203,0.52203137,0.55245718,0.94529271,1.0424325,0.55985391,0.48304838,0.3554858,0.27426928
0.38438851,0.19755062,0.16849481,0.27815168,0.16784641,0.051833637,0.2721857,0.61816609,0.16158408,0.35384858,0.30014303,0.70585507,0.262785,0.61139306,0.29810782,0.46958578,1.2741428,1.3564267,0.66677928,0.73563585,0.039530523,0.1932929,0.30099039,0.3718873,0.12849244,0.046965126,0.057750463,-0.060324848,0.64948606,0.74838817,0.431831,0.25363094,0.51627088,0.60849041,0.17733096,0.31001517,0.11326449,0.23980355,0.049106687,0.10244274,0.37044668,0.4152011,0.89151341,0.60389301,0.80751252,0.77853286,0.79555795,0.95032132,0.47864145,0.40170886,0.18144993,0.20656805,0.19710991,0.25528234,0.2677023,0.40013111,0.9421351,0.17146778,0.09622423,0.35374278,0.33617663,0.75543827,0.83747938,1.0376183,0.09270598,0.39265281,0.14183459,0.25295115,0.39562657,0.23167798,0.26662469,0.29263455,0.52444804,0.46844749,0.61514872,0.5334554,0.65120214,0.53723222,2.1302061,2.0193963,1.6670096,1.7303256,0.5541625,0.43820089,0.30438533,0.30714184,-0.143044,-0.098595843,0.13803574,0.15600924,0.68017745,0.62904894,0.45518279,0.37127334,0.20701047,0.75751886,0.40316933,1.1196235,1.095444,0.94069111,0.57956403,0.41368103,0.68370211,0.87353539,0.16718496,0.31965539,0.64994261,0.71392164,0.085592076,0.43341385,1.1517255,0.9252108,0.7162255,0.68606532,0.35718894,0.29198749
0.034409344,-0.30778901,-0.43591896,-0.43140441,-0.55064547,-0.59306437,-0.32236838,-0.24797718,-0.42918234,-0.60550359,-0.15280768,-0.24847974,-0.099840023,-0.36463708,-0.39732334,-0.71786425,0.43332438,-0.087831527,-0.21554773,-0.2615076,-0.62603337,-0.80332941,-0.72309014,-0.45501903,-1.251298,-0.6803008,-1.1838484,-0.94691175,0.090530783,-0.065263718,-0.62369126,-0.43992394,-0.42837062,-0.48837677,-0.97077256,-0.86919409,-0.26014158,-0.30926116,-0.69749606,-0.72536927,-0.12013657,-0.15872979,-0.47051814,-0.36408439,-0.64521286,-0.84952903,-0.46680167,-0.62729794,-0.54610202,-0.65169215,-0.37839293,-0.43150114,-0.29851779,-0.45824638,-0.43722048,-0.60124993,0.089581683,-0.5443871,-0.87720376,-0.9193843,-0.41641513,-0.41288435,-0.17682546,-0.24244051,-0.67841852,-0.41663826,-1.104138,-1.2528139,-0.2597792,-0.47630531,-0.19417299,-0.26946989,0.13282055,-0.053486869,-0.07690537,-0.27417277,-0.26230457,-0.44559628,1.5689967,0.93840641,1.1876919,0.78074849,-0.62711006,-0.64790994,-0.24468271,-0.34365144,-0.86055139,-0.62647739,-0.51413268,-0.71845266,-0.84686053,-0.7841498,-1.2540783,-1.1267867,-0.58481681,-0.5283432,-0.64099628,-0.186703,-0.56134671,-0.40423538999999997,-0.6757912,-0.70490128,-0.41763909,-0.21636465,-0.6273424,-0.67053273,-0.43873754,-0.33697006,-0.6012218,-0.74795955,-0.66728652,-0.97001037,-0.63060415,-0.76784396,-0.82243329,-0.92043531
